data;temperatura_min;temperatura_max;temperatura_media;humidade_media;insolacao;velocidade_vento;precipitacao
27/09/2003;25.0;29.8;26.96;80.75;10.1;5.3;0.0
28/09/2003;25.0;29.6;27.04;80.75;10.6;4.7;0.0
29/09/2003;25.0;30.0;27.28;79.5;10.3;3.833333;0.0
30/09/2003;25.4;30.0;27.08;80.5;9.3;4.533333;0.0
01/10/2003;25.2;30.4;27.16;80.0;9.8;4.966667;0.0
02/10/2003;25.0;30.2;27.12;78.75;9.1;5.366667;0.0
03/10/2003;24.0;30.0;26.68;87.75;6.3;4.066667;0.0
04/10/2003;23.0;30.2;26.68;76.5;10.0;4.533333;3.2
05/10/2003;23.4;30.0;26.72;74.0;10.1;6.0;0.0
06/10/2003;25.0;30.4;27.28;80.75;10.2;5.566667;0.0
07/10/2003;25.2;30.6;27.28;75.5;10.8;5.5;0.0
08/10/2003;25.6;30.0;27.28;78.25;9.7;4.866667;0.0
09/10/2003;25.0;30.0;27.16;79.0;10.6;5.533333;0.4
10/10/2003;25.2;30.0;27.16;75.75;10.6;5.1;0.0
11/10/2003;25.2;30.4;27.28;79.5;10.3;5.966667;0.0
12/10/2003;25.4;30.2;27.24;83.0;9.4;5.7;0.0
13/10/2003;25.4;30.0;27.04;75.25;9.8;5.4;0.0
14/10/2003;24.4;30.2;26.92;74.5;10.0;6.066667;0.0
15/10/2003;23.2;30.0;26.36;74.5;10.3;5.566667;0.4
16/10/2003;23.2;29.8;26.48;74.75;10.8;4.633333;0.0
17/10/2003;23.0;29.2;25.08;83.5;4.4;3.5;5.9
18/10/2003;22.0;30.0;26.48;74.25;10.8;5.333333;0.0
19/10/2003;25.2;30.4;27.44;71.5;10.1;6.6;0.0
20/10/2003;25.0;30.2;27.24;76.0;10.4;5.566667;0.0
21/10/2003;23.4;30.2;26.84;76.0;8.5;4.933333;0.0
22/10/2003;25.4;29.4;26.56;77.75;7.3;4.8;0.0
23/10/2003;23.2;29.6;26.52;81.5;8.2;4.133333;11.0
24/10/2003;25.6;30.0;27.32;77.75;11.1;4.466667;0.0
25/10/2003;25.6;30.2;27.32;76.5;10.2;5.1;0.0
26/10/2003;23.4;30.0;26.56;77.0;9.2;5.7;0.0
27/10/2003;22.6;29.6;26.12;79.75;8.6;3.666667;0.8
28/10/2003;24.0;29.2;26.84;75.75;10.3;5.133333;0.0
29/10/2003;25.6;30.2;27.2;79.25;9.8;4.966667;0.0
30/10/2003;24.8;30.0;27.12;80.25;10.7;5.533333;0.0
31/10/2003;25.6;30.2;27.4;76.75;9.7;5.5;0.0
01/11/2003;25.0;30.0;27.24;75.75;8.8;3.633333;0.0
02/11/2003;25.4;29.8;26.96;76.25;8.4;3.2;0.0
03/11/2003;25.2;30.2;27.2;81.25;9.7;2.633333;0.0
04/11/2003;25.4;30.4;27.36;79.0;10.7;3.5;0.0
05/11/2003;25.6;30.4;27.68;80.75;10.4;4.6;0.0
06/11/2003;24.8;30.6;27.44;78.25;10.5;4.533333;0.0
07/11/2003;24.2;30.4;27.2;75.25;10.6;4.266667;0.0
08/11/2003;24.4;30.4;27.28;79.75;9.4;3.633333;0.8
09/11/2003;25.0;30.4;27.44;74.0;10.8;3.9;0.0
10/11/2003;25.2;30.6;27.4;78.0;11.2;5.6;0.0
11/11/2003;25.6;31.0;27.72;72.0;8.7;4.9;0.0
12/11/2003;24.8;30.6;27.28;76.0;10.5;5.066667;0.0
13/11/2003;24.8;30.8;27.32;80.75;10.3;5.366667;0.2
14/11/2003;25.2;30.0;27.16;80.75;11.1;4.8;0.0
15/11/2003;25.0;30.6;27.56;77.0;10.5;5.966667;0.0
16/11/2003;25.4;31.0;27.92;75.75;9.1;5.6;0.0
17/11/2003;25.0;30.8;27.56;77.75;11.1;4.533333;0.4
18/11/2003;24.2;30.4;26.56;82.0;8.7;4.866667;7.8
19/11/2003;24.0;30.4;27.32;73.75;11.4;5.1;3.2
20/11/2003;25.0;30.6;27.56;75.75;9.6;5.466667;0.4
21/11/2003;26.2;30.6;27.8;80.0;10.6;5.233333;0.0
22/11/2003;25.8;30.6;27.76;74.25;10.8;5.266667;0.0
23/11/2003;25.4;30.8;27.56;74.5;10.8;6.366667;0.0
24/11/2003;25.0;30.0;27.2;75.25;10.8;4.033333;0.0
25/11/2003;25.2;30.6;27.72;78.25;9.9;6.0;0.0
26/11/2003;23.8;30.4;27.04;77.25;10.1;5.266667;2.8
27/11/2003;25.2;30.4;27.36;77.75;10.7;4.733333;0.4
28/11/2003;25.2;30.2;27.32;78.5;11.7;4.4;0.0
29/11/2003;25.6;30.6;27.72;77.75;10.9;5.0;0.1
30/11/2003;26.0;30.4;27.88;80.25;8.9;5.366667;0.0
01/12/2003;26.0;31.0;27.88;80.5;10.7;5.7;0.0
02/12/2003;26.0;30.0;27.36;76.75;8.9;4.8;0.0
03/12/2003;25.8;30.4;27.56;75.0;10.6;4.3;0.1
04/12/2003;26.0;30.0;27.76;77.25;10.2;5.1;0.0
05/12/2003;26.2;30.6;27.88;75.5;9.5;3.833333;0.0
06/12/2003;26.0;30.6;27.88;78.0;10.4;4.266667;0.0
07/12/2003;24.6;30.6;27.68;80.25;9.7;6.133333;2.8
08/12/2003;25.8;30.6;27.76;77.25;10.7;5.3;0.0
09/12/2003;25.0;30.6;27.64;73.0;11.4;4.666667;0.0
10/12/2003;24.4;30.8;26.76;83.25;10.6;4.766667;0.0
11/12/2003;26.0;30.4;27.68;80.5;5.6;5.633333;0.0
12/12/2003;25.6;30.6;27.8;75.75;11.0;5.966667;0.0
13/12/2003;25.2;30.4;27.72;78.75;10.8;4.433333;0.0
14/12/2003;25.4;30.6;27.88;77.25;10.3;4.533333;0.0
15/12/2003;25.8;30.6;27.88;76.75;9.5;5.266667;0.0
16/12/2003;26.0;30.6;27.8;73.75;10.4;3.466667;0.0
17/12/2003;23.8;29.8;26.32;81.0;7.4;3.966667;4.6
18/12/2003;24.0;30.6;27.32;77.25;9.8;5.333333;3.8
19/12/2003;25.6;30.8;27.84;77.5;8.5;5.466667;0.0
20/12/2003;23.4;29.4;26.16;86.25;1.8;4.2;2.0
21/12/2003;23.4;30.2;27.04;76.0;9.9;5.166667;2.0
22/12/2003;23.6;30.4;27.2;77.75;10.9;4.633333;0.0
23/12/2003;25.4;30.2;27.48;78.0;10.7;4.166667;0.4
24/12/2003;25.0;30.8;27.84;76.75;10.9;3.866667;0.0
25/12/2003;25.8;30.8;28.08;76.0;10.4;6.233333;0.0
26/12/2003;24.6;30.6;27.44;78.25;10.8;5.4;1.4
27/12/2003;24.6;30.6;27.0;81.0;6.9;5.3;0.1
28/12/2003;25.2;30.6;27.48;87.25;7.7;4.566667;1.3
29/12/2003;25.4;30.6;27.52;78.0;5.3;4.766667;0.4
30/12/2003;24.6;31.0;27.68;79.75;8.8;5.466667;0.5
31/12/2003;24.0;30.4;27.52;76.0;10.9;6.6;3.1
01/01/2004;24.2;30.2;27.04;78.75;8.5;3.833333;2.4
02/01/2004;25.8;30.8;28.04;79.75;9.9;4.5;0.0
03/01/2004;25.8;31.0;28.28;78.5;10.3;5.4;0.5
04/01/2004;26.4;31.4;28.4;76.25;10.6;5.566667;0.0
05/01/2004;25.0;30.6;27.96;76.0;11.2;5.033333;0.3
06/01/2004;26.2;31.0;28.12;75.75;10.4;6.533333;0.0
07/01/2004;24.4;31.0;27.84;76.25;9.4;5.9;0.0
08/01/2004;24.6;30.4;27.6;79.25;7.6;5.433333;0.4
09/01/2004;26.2;30.8;28.12;75.0;10.0;4.733333;1.3
10/01/2004;26.0;30.6;27.96;77.5;10.1;3.466667;0.0
11/01/2004;26.0;31.2;27.96;85.25;6.2;4.0;0.2
12/01/2004;23.8;30.8;27.52;84.0;3.2;4.0;1.6
13/01/2004;25.0;30.6;27.84;83.0;3.9;3.866667;3.5
14/01/2004;24.6;29.6;26.4;91.75;1.0;3.666667;3.0
15/01/2004;24.0;29.4;26.96;86.75;3.5;2.533333;5.8
16/01/2004;25.0;31.0;27.88;81.75;6.5;4.1;2.6
17/01/2004;24.2;30.6;27.92;79.0;7.5;3.3;1.1
18/01/2004;25.6;30.0;27.68;81.5;0.1;2.733333;0.0
19/01/2004;24.0;30.6;27.12;84.0;3.5;2.166667;0.0
20/01/2004;23.4;28.4;25.84;91.5;1.1;1.966667;18.2
21/01/2004;22.6;28.6;26.0;81.0;6.9;2.733333;3.2
22/01/2004;23.4;29.8;25.92;91.75;2.2;2.7;0.0
23/01/2004;23.0;30.2;27.0;81.0;2.9;3.633333;60.4
24/01/2004;24.0;30.2;27.4;77.5;6.0;4.566667;7.6
25/01/2004;24.2;30.0;26.36;85.0;3.9;3.333333;0.0
26/01/2004;22.4;30.2;26.08;91.5;3.5;2.533333;83.6
27/01/2004;22.8;27.0;24.52;96.5;0.0;2.466667;64.4
28/01/2004;22.4;28.6;26.04;83.0;2.5;2.633333;84.1
29/01/2004;23.2;29.6;26.08;86.5;7.6;3.166667;9.6
30/01/2004;23.8;29.6;26.08;89.25;2.4;2.166667;22.0
31/01/2004;24.6;30.0;26.8;88.75;5.7;2.366667;0.5
01/02/2004;23.0;29.6;26.24;84.25;5.5;2.3;43.2
02/02/2004;23.6;29.4;26.32;85.75;6.0;2.066667;36.8
03/02/2004;23.2;30.2;26.04;91.25;6.5;3.866667;14.4
04/02/2004;23.4;29.6;25.96;88.25;0.9;3.933333;29.4
05/02/2004;23.8;29.2;26.8;86.0;0.3;3.233333;25.3
06/02/2004;25.0;30.0;27.88;80.25;4.2;3.9;1.4
07/02/2004;25.8;29.4;27.8;82.0;5.0;3.833333;0.6
08/02/2004;26.8;30.2;28.16;78.75;8.7;5.0;0.0
09/02/2004;24.0;30.0;27.4;76.25;10.8;3.5;2.4
10/02/2004;23.4;30.4;27.32;75.5;1.0;4.7;0.2
11/02/2004;23.8;30.4;27.12;77.5;8.5;5.966667;1.0
12/02/2004;23.2;29.4;25.68;90.0;6.0;3.566667;34.0
13/02/2004;23.2;29.6;25.68;89.25;5.2;4.1;19.8
14/02/2004;23.0;29.0;26.2;88.0;1.3;3.933333;27.2
15/02/2004;22.8;29.8;27.2;83.75;6.9;5.966667;21.9
16/02/2004;24.8;30.4;27.64;82.5;9.3;4.0;4.6
17/02/2004;24.0;30.2;27.48;80.75;10.2;4.133333;0.0
18/02/2004;24.0;29.8;27.32;79.0;10.6;5.233333;0.0
19/02/2004;24.6;30.4;27.76;79.25;5.5;3.9;0.0
20/02/2004;24.6;30.2;27.64;75.75;8.2;5.133333;5.8
21/02/2004;25.0;30.6;27.8;76.25;10.4;4.433333;0.3
22/02/2004;24.0;31.0;27.84;77.75;11.0;4.433333;0.0
23/02/2004;22.6;31.0;27.68;76.75;9.3;4.0;0.0
24/02/2004;25.2;30.8;27.84;80.0;7.3;3.9;0.0
25/02/2004;24.2;31.0;27.88;77.75;9.1;3.966667;0.0
26/02/2004;23.8;30.0;26.24;93.0;2.9;3.3;7.6
27/02/2004;23.2;30.2;26.64;85.75;1.4;3.466667;4.2
28/02/2004;24.8;30.0;27.16;87.5;6.6;3.433333;0.4
29/02/2004;25.2;30.6;27.96;79.25;9.1;4.966667;3.7
01/03/2004;26.0;31.0;28.08;76.25;10.7;3.766667;0.0
02/03/2004;23.4;31.0;27.32;78.0;9.8;4.033333;0.0
03/03/2004;24.8;31.0;26.96;82.5;7.7;3.433333;0.0
04/03/2004;24.2;31.4;27.96;75.75;9.3;3.3;0.0
05/03/2004;24.6;31.8;28.2;76.25;10.6;4.133333;0.1
06/03/2004;24.4;31.0;27.0;83.5;6.4;5.4;2.4
07/03/2004;23.2;26.0;24.68;93.0;0.3;2.3;104.4
08/03/2004;23.2;29.4;26.44;79.0;1.1;4.066667;34.4
09/03/2004;23.2;29.6;25.92;90.75;4.7;4.0;0.0
10/03/2004;23.0;30.4;27.4;79.75;9.7;3.133333;3.5
11/03/2004;24.4;30.6;27.72;80.5;8.9;3.033333;2.0
12/03/2004;24.6;30.6;27.72;77.75;10.4;4.133333;0.0
13/03/2004;26.0;30.6;28.24;76.0;10.5;4.0;0.0
14/03/2004;24.2;30.8;27.96;82.75;10.0;4.866667;1.5
15/03/2004;24.2;29.0;26.48;92.5;3.6;3.566667;10.8
16/03/2004;23.6;30.0;27.0;83.25;6.4;3.133333;3.6
17/03/2004;25.8;30.6;28.2;78.25;10.6;3.333333;0.3
18/03/2004;26.2;30.6;28.32;78.25;10.3;5.066667;0.0
19/03/2004;26.2;30.8;28.12;73.0;10.2;5.0;0.0
20/03/2004;24.0;31.2;28.12;75.0;10.0;4.366667;0.0
21/03/2004;24.2;30.4;26.8;87.0;7.3;3.533333;5.2
22/03/2004;24.2;30.4;26.92;87.0;8.2;4.533333;15.2
23/03/2004;24.2;30.6;27.2;87.25;9.9;4.233333;7.7
24/03/2004;25.2;30.6;28.0;76.0;10.0;5.4;3.6
25/03/2004;24.2;31.2;27.64;79.25;9.1;5.266667;0.0
26/03/2004;23.4;29.6;26.56;84.25;0.2;3.966667;38.5
27/03/2004;23.0;30.6;27.72;76.75;9.4;6.333333;3.0
28/03/2004;24.4;31.0;27.96;72.75;9.7;6.8;0.2
29/03/2004;23.2;31.6;27.44;73.0;10.5;5.333333;0.0
30/03/2004;24.8;31.6;27.92;77.5;4.4;4.0;0.0
31/03/2004;22.4;29.6;26.44;83.5;8.4;4.7;15.6
01/04/2004;24.4;30.4;27.68;78.75;9.5;4.633333;1.6
02/04/2004;24.0;30.6;27.84;76.25;10.5;6.233333;0.0
03/04/2004;26.0;30.8;28.24;81.0;10.1;4.033333;0.0
04/04/2004;26.0;31.0;28.4;82.25;9.0;6.133333;0.0
05/04/2004;24.8;30.2;27.4;82.25;3.8;3.3;5.5
06/04/2004;25.4;30.6;28.04;75.75;9.6;3.866667;0.0
07/04/2004;24.6;30.2;27.56;81.5;6.4;3.533333;9.1
08/04/2004;25.6;30.6;28.04;76.5;9.2;3.366667;0.0
09/04/2004;24.6;30.4;27.64;76.75;9.6;4.833333;0.0
10/04/2004;24.4;30.4;27.68;79.5;10.8;3.233333;0.4
11/04/2004;26.0;30.6;28.2;79.75;10.4;4.433333;0.0
12/04/2004;24.4;30.6;27.96;72.25;10.2;5.1;1.1
13/04/2004;24.8;30.8;27.88;75.25;10.9;3.7;0.0
14/04/2004;24.4;31.0;27.92;77.0;10.3;4.0;0.0
15/04/2004;23.4;31.0;27.44;81.25;10.2;4.833333;0.0
16/04/2004;24.2;30.8;28.04;76.75;10.5;5.233333;0.0
17/04/2004;24.6;31.2;27.76;79.5;10.2;4.3;0.4
18/04/2004;24.2;29.8;27.4;79.75;3.3;2.466667;0.2
19/04/2004;23.6;29.6;25.92;87.75;3.1;3.966667;22.6
20/04/2004;23.4;30.0;26.0;84.25;4.3;5.233333;0.8
21/04/2004;23.0;29.4;25.68;91.25;2.2;3.0;3.3
22/04/2004;22.8;27.6;25.32;91.5;0.5;3.133333;18.2
23/04/2004;23.0;29.0;25.76;87.0;3.2;3.3;30.6
24/04/2004;23.4;29.0;25.92;89.5;2.1;3.4;9.5
25/04/2004;24.0;29.0;26.68;84.25;3.1;3.2;3.4
26/04/2004;24.0;28.6;26.72;88.25;1.4;4.4;25.2
27/04/2004;23.6;30.0;27.04;81.25;9.1;3.533333;20.4
28/04/2004;22.6;30.0;26.32;84.75;9.3;4.133333;0.0
29/04/2004;22.8;30.6;26.92;78.25;9.1;5.233333;0.0
30/04/2004;22.2;29.8;26.28;85.5;4.8;3.833333;20.2
01/05/2004;24.0;30.0;27.44;81.0;9.1;5.8;10.0
02/05/2004;24.0;30.6;27.16;75.5;10.5;6.133333;0.1
03/05/2004;22.4;26.8;23.88;93.25;0.0;3.566667;17.8
04/05/2004;21.6;25.6;23.48;95.5;0.2;3.466667;28.8
05/05/2004;21.4;26.0;23.48;93.0;0.0;1.733333;41.9
06/05/2004;21.4;29.2;25.36;91.25;4.3;3.133333;19.2
07/05/2004;23.0;29.2;25.72;92.0;7.2;3.266667;8.0
08/05/2004;22.4;29.2;26.0;87.0;5.7;3.866667;12.9
09/05/2004;22.8;29.6;26.88;83.5;10.5;3.4;0.0
10/05/2004;25.0;30.0;27.6;82.5;10.4;3.5;0.0
11/05/2004;25.0;29.0;27.68;76.25;10.7;3.733333;0.0
12/05/2004;24.2;29.8;27.08;79.75;10.7;3.566667;0.0
13/05/2004;22.4;30.0;26.84;84.0;10.6;3.9;0.0
14/05/2004;23.4;30.2;27.2;77.5;10.3;4.966667;0.0
15/05/2004;22.8;30.4;27.28;76.75;10.7;4.4;0.0
16/05/2004;23.0;30.0;27.28;75.75;10.3;4.066667;2.2
17/05/2004;22.6;29.8;26.92;79.25;8.0;3.566667;1.6
18/05/2004;22.6;30.4;26.96;78.25;10.3;3.833333;0.0
19/05/2004;22.8;30.0;27.0;80.5;8.2;3.966667;0.0
20/05/2004;24.6;30.2;27.2;78.5;8.0;4.0;0.8
21/05/2004;23.0;30.4;26.2;79.0;6.1;5.166667;0.0
22/05/2004;22.4;30.2;26.44;79.75;10.3;4.4;0.0
23/05/2004;22.0;30.2;26.84;82.25;9.9;4.133333;0.4
24/05/2004;22.0;28.6;25.2;89.75;3.5;2.966667;3.0
25/05/2004;22.8;30.0;26.76;82.25;8.6;3.733333;0.1
26/05/2004;22.2;30.4;26.96;80.25;10.2;3.966667;0.0
27/05/2004;23.0;30.2;27.52;75.5;10.4;4.666667;0.0
28/05/2004;23.0;29.6;26.44;84.25;6.7;3.433333;5.7
29/05/2004;22.6;30.0;26.36;83.25;10.1;4.966667;3.9
30/05/2004;22.0;30.0;26.08;81.0;1.0;5.3;2.2
31/05/2004;22.0;29.4;25.52;87.25;8.3;2.933333;2.3
01/06/2004;20.8;29.0;25.24;86.5;4.3;1.8;87.5
02/06/2004;22.0;29.4;26.04;85.0;8.2;2.666667;0.0
03/06/2004;22.4;29.6;26.04;81.75;7.6;3.366667;0.0
04/06/2004;21.8;29.8;26.04;83.25;5.2;4.966667;3.5
05/06/2004;23.0;29.4;25.36;88.75;6.1;2.9;2.0
06/06/2004;22.8;29.4;26.96;72.75;10.5;4.133333;16.2
07/06/2004;23.2;29.0;25.52;87.5;8.0;3.966667;32.5
08/06/2004;21.0;29.4;25.4;85.5;8.5;4.133333;6.5
09/06/2004;22.2;29.4;25.8;85.5;7.2;3.966667;4.8
10/06/2004;22.0;29.4;25.52;86.0;10.1;5.133333;8.5
11/06/2004;21.0;26.0;23.88;93.75;0.0;2.8;78.4
12/06/2004;21.6;29.6;25.6;82.5;10.4;3.933333;18.8
13/06/2004;21.6;29.6;25.92;85.75;8.4;3.733333;0.0
14/06/2004;22.0;29.6;25.12;88.75;6.0;3.866667;24.8
15/06/2004;22.0;28.8;25.04;86.5;3.5;2.966667;11.0
16/06/2004;21.0;29.0;25.36;86.0;10.3;3.5;16.0
17/06/2004;21.8;28.6;24.8;92.0;7.8;4.266667;0.0
18/06/2004;21.2;24.8;22.84;95.75;0.0;2.5;130.2
19/06/2004;20.8;26.6;24.36;87.75;1.8;3.8;9.1
20/06/2004;21.4;28.6;24.92;87.5;7.6;5.433333;1.0
21/06/2004;22.0;28.2;24.8;90.0;4.0;5.3;1.9
22/06/2004;21.0;28.2;23.84;95.75;1.1;3.633333;8.8
23/06/2004;21.0;28.6;25.04;85.5;9.1;5.4;92.8
24/06/2004;21.6;28.0;24.56;84.0;4.9;5.433333;5.6
25/06/2004;21.0;28.8;25.12;84.75;8.5;4.7;1.1
26/06/2004;21.0;28.6;24.6;89.75;4.5;3.733333;0.0
27/06/2004;21.0;26.4;23.72;97.25;0.0;3.033333;8.6
28/06/2004;20.0;25.0;22.76;93.75;0.0;3.6;27.8
29/06/2004;20.0;29.2;24.64;87.25;5.9;2.633333;31.4
30/06/2004;22.2;27.8;25.04;85.25;2.4;3.633333;14.6
01/07/2004;21.0;28.4;25.28;83.5;10.2;4.766667;5.2
02/07/2004;21.6;26.8;24.04;94.75;1.2;3.166667;12.4
03/07/2004;20.8;26.2;23.56;94.75;0.0;1.9;27.6
04/07/2004;20.4;29.0;25.2;89.25;9.6;3.533333;32.5
05/07/2004;21.6;29.2;25.4;89.5;7.7;2.333333;0.8
06/07/2004;22.2;29.4;26.0;87.0;9.3;4.133333;8.8
07/07/2004;22.0;29.2;25.72;85.25;6.9;3.466667;3.7
08/07/2004;22.8;29.4;26.36;82.0;8.2;4.6;1.0
09/07/2004;22.2;29.6;26.12;83.5;9.4;3.866667;1.1
10/07/2004;22.0;29.4;25.84;83.5;8.5;3.066667;0.0
11/07/2004;21.6;29.2;25.92;75.75;10.1;4.2;0.0
12/07/2004;20.0;30.0;24.72;79.75;9.9;4.433333;0.0
13/07/2004;20.8;27.0;23.4;95.0;0.0;3.0;4.7
14/07/2004;20.4;25.4;22.8;96.25;0.0;2.233333;79.2
15/07/2004;20.2;28.0;23.64;96.75;0.4;2.866667;152.4
16/07/2004;20.8;28.6;25.44;87.5;1.7;6.366667;20.5
17/07/2004;20.8;28.2;24.92;90.5;2.0;3.866667;1.0
18/07/2004;21.4;29.0;25.44;85.0;9.8;4.166667;1.0
19/07/2004;19.6;29.0;24.76;87.0;9.9;5.633333;0.0
20/07/2004;18.4;28.6;24.48;87.0;10.5;4.133333;0.0
21/07/2004;21.2;29.0;25.32;86.0;8.1;4.966667;0.0
22/07/2004;20.2;28.6;25.16;84.5;10.6;5.0;0.0
23/07/2004;20.6;28.4;25.08;85.0;7.7;6.8;0.0
24/07/2004;20.8;29.0;25.16;83.75;10.2;5.3;0.0
25/07/2004;20.8;27.4;23.56;93.0;0.5;5.266667;0.0
26/07/2004;20.0;27.2;23.16;89.75;2.7;5.7;25.6
27/07/2004;20.0;25.2;22.68;89.5;0.0;4.866667;6.7
28/07/2004;20.0;28.8;24.56;85.5;9.8;5.333693;3.4
29/07/2004;20.4;28.2;24.56;89.0;7.7;4.166667;5.6
30/07/2004;20.8;28.4;25.08;89.25;10.1;3.733333;0.0
31/07/2004;21.6;28.0;25.16;89.0;9.2;3.433333;0.7
01/08/2004;21.4;28.2;25.4;85.0;9.5;4.666667;19.2
02/08/2004;20.0;29.2;24.88;88.25;10.5;5.0;0.0
03/08/2004;20.4;29.0;25.08;86.5;8.6;4.766667;1.2
04/08/2004;20.8;28.6;25.44;83.5;10.0;5.533333;4.0
05/08/2004;20.8;29.2;24.72;87.5;8.5;5.7;0.2
06/08/2004;20.8;29.0;25.0;89.0;5.9;4.333333;5.8
07/08/2004;22.6;28.8;26.0;81.0;9.7;4.033333;0.4
08/08/2004;21.0;27.2;23.92;95.25;5.6;5.2;0.8
09/08/2004;20.8;28.2;24.92;86.25;6.4;4.133333;18.9
10/08/2004;21.0;28.2;24.84;89.75;9.1;5.2;0.4
11/08/2004;21.2;27.2;24.08;89.5;3.5;4.4;0.0
12/08/2004;20.8;27.8;24.64;79.5;2.8;5.8;1.1
13/08/2004;21.0;29.0;24.76;79.0;10.4;6.533333;0.0
14/08/2004;20.0;28.2;24.96;78.0;6.9;6.633333;0.0
15/08/2004;20.4;26.8;23.6;91.25;1.0;3.9;2.4
16/08/2004;20.2;28.6;24.76;87.5;8.4;3.866667;14.9
17/08/2004;20.6;29.0;25.08;86.0;10.7;4.9;0.0
18/08/2004;21.6;29.0;25.44;86.75;9.6;4.366667;1.9
19/08/2004;22.0;29.2;25.28;85.5;9.7;5.233333;14.2
20/08/2004;21.4;28.6;25.0;80.75;10.6;6.233333;1.4
21/08/2004;20.4;28.4;24.88;80.25;10.5;3.2;0.0
22/08/2004;20.8;29.0;25.48;82.0;8.5;5.433333;0.0
23/08/2004;20.2;29.2;25.48;77.25;10.0;5.433333;0.0
24/08/2004;20.0;29.0;25.24;84.0;10.7;4.533333;0.9
25/08/2004;21.0;29.2;25.72;84.5;8.6;5.066667;0.0
26/08/2004;23.8;29.0;26.24;83.75;9.7;5.4;0.0
27/08/2004;22.2;28.6;25.16;85.75;4.6;4.633333;0.0
28/08/2004;20.8;28.8;25.48;83.0;9.8;4.466667;2.4
29/08/2004;24.0;28.4;26.04;81.0;8.6;3.7;0.0
30/08/2004;22.0;29.2;26.04;81.0;10.1;3.9;0.0
31/08/2004;23.4;29.0;25.92;78.0;10.6;4.033333;0.0
01/09/2004;21.2;29.2;26.0;81.0;7.9;5.466667;0.0
02/09/2004;23.8;29.2;26.16;80.75;10.3;7.333333;0.0
03/09/2004;21.2;29.0;25.4;81.5;7.7;5.033333;2.8
04/09/2004;21.0;28.2;25.28;80.25;9.5;5.7;0.0
05/09/2004;21.6;28.2;25.52;82.5;8.0;6.433333;0.0
06/09/2004;21.0;29.2;25.36;78.75;10.2;5.8;0.0
07/09/2004;21.6;29.4;25.84;81.25;10.3;5.7;0.0
08/09/2004;21.0;29.0;25.56;77.5;10.1;6.166667;0.0
09/09/2004;20.8;29.4;25.08;86.5;10.4;6.166667;0.0
10/09/2004;21.6;29.6;25.92;82.0;10.6;5.666667;1.6
11/09/2004;21.6;27.2;25.16;84.25;5.2;6.3;1.2
12/09/2004;21.4;29.4;26.08;81.0;9.8;7.266667;0.1
13/09/2004;21.8;29.8;26.12;81.75;9.4;6.233333;0.0
14/09/2004;21.2;29.4;26.04;76.0;0.5;6.5;0.0
15/09/2004;21.0;29.4;25.6;81.5;9.9;7.566667;0.0
16/09/2004;20.2;29.4;25.64;78.0;9.7;6.4;0.0
17/09/2004;21.0;29.4;25.52;82.25;6.1;5.4;1.3
18/09/2004;21.0;28.4;25.72;78.5;9.5;6.766667;1.7
19/09/2004;21.4;29.4;25.96;83.0;9.6;6.133333;0.1
20/09/2004;21.0;29.6;26.04;82.75;10.4;6.5;0.0
21/09/2004;23.2;29.8;25.92;84.75;9.6;5.166667;0.0
22/09/2004;22.0;29.6;26.0;79.0;9.2;5.233333;7.2
23/09/2004;21.0;29.6;25.76;84.5;9.3;5.3;0.0
24/09/2004;20.8;27.2;24.88;85.0;3.8;5.4;27.2
25/09/2004;21.4;29.6;26.0;81.5;9.9;4.8;1.1
26/09/2004;23.6;29.4;26.36;78.75;9.6;5.9;0.0
27/09/2004;20.4;29.8;25.8;77.0;10.3;6.566667;0.0
28/09/2004;22.2;29.6;26.24;78.75;10.5;6.766667;0.0
29/09/2004;21.4;29.6;25.52;79.75;8.4;5.866667;0.1
30/09/2004;22.0;29.8;26.08;78.5;9.8;5.666667;0.0
01/10/2004;22.0;28.4;25.8;81.75;10.0;5.9;0.0
02/10/2004;24.2;28.4;26.52;78.5;9.3;5.5;0.0
03/10/2004;23.2;29.4;26.04;82.5;9.5;4.733333;0.0
04/10/2004;21.0;29.4;25.2;84.0;3.4;5.133333;6.4
05/10/2004;23.0;30.0;26.36;78.0;10.6;5.633333;0.0
06/10/2004;23.2;30.2;26.6;79.5;10.7;4.5;0.0
07/10/2004;24.0;30.2;26.88;78.5;10.3;4.866667;0.0
08/10/2004;24.0;30.2;26.76;79.0;10.9;4.433333;0.0
09/10/2004;24.6;31.2;27.4;78.75;6.6;5.9;0.0
10/10/2004;24.4;30.2;27.0;80.0;9.8;5.566667;0.0
11/10/2004;24.0;31.2;27.08;77.5;10.3;4.966667;0.0
12/10/2004;24.2;31.0;26.96;78.0;10.6;6.7;0.0
13/10/2004;22.0;31.2;26.84;75.5;9.6;6.066667;0.0
14/10/2004;24.2;31.2;27.0;76.0;10.1;6.2;0.0
15/10/2004;22.0;31.2;27.0;72.5;10.5;6.4;0.0
16/10/2004;22.2;31.4;26.68;77.75;9.4;6.1;0.0
17/10/2004;23.4;31.4;26.88;76.5;1.1;5.933333;1.4
18/10/2004;23.0;31.6;26.88;78.5;10.8;4.766667;0.0
19/10/2004;24.6;31.6;27.28;80.0;10.4;6.9;0.0
20/10/2004;24.0;31.4;27.12;82.25;10.4;5.033333;0.0
21/10/2004;23.6;31.2;27.12;78.5;10.2;4.133333;0.0
